t,x,y,z,vx,vy,vz,speed,roll,pitch,yaw,roll_target,pitch_target,yaw_target,altitude_target,p,q,r,ax,ay,az,m1,m2,m3,m4,thrust_total_n,power_total_w,current_total_a,power_m1_w,power_m2_w,power_m3_w,power_m4_w,current_m1_a,current_m2_a,current_m3_a,current_m4_a
38.400000,45.186892,-14.888063,10.002518,1.261931,-0.841786,0.000000,1.516930,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000093,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581022,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.410000,45.199511,-14.896481,10.002518,1.261931,-0.841787,0.000000,1.516930,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000092,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.420000,45.212130,-14.904899,10.002518,1.261931,-0.841788,0.000000,1.516931,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000092,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.430000,45.224749,-14.913317,10.002518,1.261931,-0.841789,0.000000,1.516931,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000092,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.440000,45.237369,-14.921735,10.002518,1.261931,-0.841790,0.000000,1.516932,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000091,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.450000,45.249988,-14.930153,10.002518,1.261931,-0.841791,0.000000,1.516932,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000091,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.460000,45.262607,-14.938571,10.002518,1.261931,-0.841792,0.000000,1.516933,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000091,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.470000,45.275227,-14.946989,10.002518,1.261931,-0.841793,0.000000,1.516933,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000090,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.480000,45.287846,-14.955406,10.002518,1.261931,-0.841794,0.000000,1.516934,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000090,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.490000,45.300465,-14.963824,10.002518,1.261931,-0.841795,0.000000,1.516934,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000089,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.500000,45.313085,-14.972242,10.002518,1.261931,-0.841796,0.000000,1.516935,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000089,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.510000,45.325704,-14.980660,10.002518,1.261931,-0.841796,0.000000,1.516935,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000089,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.520000,45.338323,-14.989078,10.002518,1.261931,-0.841797,0.000000,1.516936,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000088,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.530000,45.350943,-14.997496,10.002518,1.261931,-0.841798,0.000000,1.516936,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000088,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.540000,45.363562,-15.005914,10.002518,1.261931,-0.841799,0.000000,1.516937,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000088,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581021,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.550000,45.376181,-15.014332,10.002518,1.261931,-0.841800,0.000000,1.516937,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000087,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.560000,45.388801,-15.022750,10.002518,1.261931,-0.841801,0.000000,1.516938,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000087,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.570000,45.401420,-15.031168,10.002518,1.261931,-0.841802,0.000000,1.516938,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000087,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.580000,45.414039,-15.039586,10.002518,1.261931,-0.841803,0.000000,1.516939,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000086,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.590000,45.426658,-15.048004,10.002518,1.261931,-0.841803,0.000000,1.516939,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000086,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.600000,45.439278,-15.056422,10.002518,1.261931,-0.841804,0.000000,1.516940,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000086,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.610000,45.451897,-15.064840,10.002518,1.261931,-0.841805,0.000000,1.516940,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000085,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.620000,45.464516,-15.073258,10.002518,1.261931,-0.841806,0.000000,1.516940,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000085,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.630000,45.477136,-15.081676,10.002518,1.261931,-0.841807,0.000000,1.516941,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000085,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.640000,45.489755,-15.090095,10.002518,1.261931,-0.841808,0.000000,1.516941,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000084,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.650000,45.502374,-15.098513,10.002518,1.261931,-0.841809,0.000000,1.516942,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000084,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.660000,45.514994,-15.106931,10.002518,1.261931,-0.841809,0.000000,1.516942,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000083,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.670000,45.527613,-15.115349,10.002518,1.261931,-0.841810,0.000000,1.516943,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000083,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.680000,45.540232,-15.123767,10.002518,1.261931,-0.841811,0.000000,1.516943,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000083,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581020,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.690000,45.552852,-15.132185,10.002518,1.261931,-0.841812,0.000000,1.516944,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000082,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.700000,45.565471,-15.140603,10.002518,1.261931,-0.841813,0.000000,1.516944,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000082,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.710000,45.578090,-15.149021,10.002518,1.261931,-0.841814,0.000000,1.516945,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000082,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.720000,45.590710,-15.157439,10.002518,1.261931,-0.841814,0.000000,1.516945,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000081,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.730000,45.603329,-15.165858,10.002518,1.261931,-0.841815,0.000000,1.516946,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000081,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.740000,45.615948,-15.174276,10.002518,1.261931,-0.841816,0.000000,1.516946,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000081,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.750000,45.628568,-15.182694,10.002518,1.261931,-0.841817,0.000000,1.516946,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000080,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.760000,45.641187,-15.191112,10.002518,1.261931,-0.841818,0.000000,1.516947,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000080,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.770000,45.653806,-15.199530,10.002518,1.261931,-0.841818,0.000000,1.516947,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000080,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.780000,45.666425,-15.207948,10.002518,1.261931,-0.841819,0.000000,1.516948,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000079,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.790000,45.679045,-15.216367,10.002518,1.261931,-0.841820,0.000000,1.516948,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000079,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.800000,45.691664,-15.224785,10.002518,1.261931,-0.841821,0.000000,1.516949,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000079,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.810000,45.704283,-15.233203,10.002518,1.261931,-0.841822,0.000000,1.516949,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000079,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.820000,45.716903,-15.241621,10.002518,1.261931,-0.841822,0.000000,1.516950,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000078,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.830000,45.729522,-15.250039,10.002518,1.261931,-0.841823,0.000000,1.516950,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000078,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581019,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.840000,45.742141,-15.258458,10.002518,1.261931,-0.841824,0.000000,1.516950,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000078,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.850000,45.754761,-15.266876,10.002518,1.261931,-0.841825,0.000000,1.516951,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000077,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.860000,45.767380,-15.275294,10.002518,1.261931,-0.841825,0.000000,1.516951,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000077,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.870000,45.779999,-15.283712,10.002518,1.261931,-0.841826,0.000000,1.516952,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000077,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.880000,45.792619,-15.292131,10.002518,1.261931,-0.841827,0.000000,1.516952,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000076,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.890000,45.805238,-15.300549,10.002518,1.261931,-0.841828,0.000000,1.516953,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000076,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.900000,45.817857,-15.308967,10.002518,1.261931,-0.841829,0.000000,1.516953,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000076,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.910000,45.830477,-15.317385,10.002518,1.261931,-0.841829,0.000000,1.516953,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000075,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895255,52.895255,52.895255,52.895255,3.574004,3.574004,3.574004,3.574004
38.920000,45.843096,-15.325804,10.002518,1.261931,-0.841830,0.000000,1.516954,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000075,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895254,52.895254,52.895254,52.895254,3.574004,3.574004,3.574004,3.574004
38.930000,45.855715,-15.334222,10.002518,1.261931,-0.841831,0.000000,1.516954,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000075,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895254,52.895254,52.895254,52.895254,3.574004,3.574004,3.574004,3.574004
38.940000,45.868334,-15.342640,10.002518,1.261931,-0.841832,0.000000,1.516955,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000074,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895254,52.895254,52.895254,52.895254,3.574004,3.574004,3.574004,3.574004
38.950000,45.880954,-15.351059,10.002518,1.261931,-0.841832,0.000000,1.516955,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000074,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895254,52.895254,52.895254,52.895254,3.574004,3.574004,3.574004,3.574004
38.960000,45.893573,-15.359477,10.002518,1.261931,-0.841833,0.000000,1.516955,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000074,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895254,52.895254,52.895254,52.895254,3.574004,3.574004,3.574004,3.574004
38.970000,45.906192,-15.367895,10.002518,1.261931,-0.841834,0.000000,1.516956,0.034907,0.052360,-0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,-0.000000,0.000000,0.000000,-0.000074,-0.000000,0.664836,0.664836,0.664836,0.664836,13.260220,211.581018,14.296015,52.895254,52.895254,52.895254,52.895254,3.574004,3.574004,3.574004,3.574004
